,pres_0,pres_1,time
140,893,814,1629225490.1890059
141,893,817,1629225490.1976645
142,893,816,1629225490.2060928
143,894,817,1629225490.2142458
144,894,816,1629225490.2268574
145,892,816,1629225490.2346652
146,894,817,1629225490.2432868
147,894,823,1629225490.2555234
148,893,817,1629225490.2637646
149,894,815,1629225490.2719698
150,893,818,1629225490.2801304
151,894,819,1629225490.2923055
152,894,821,1629225490.2994018
153,894,807,1629225490.3083742
154,894,815,1629225490.320342
155,894,816,1629225490.329147
156,895,820,1629225490.3367739
157,894,816,1629225490.34493
158,894,817,1629225490.3578653
159,894,809,1629225490.3654728
160,894,817,1629225490.374214
161,893,817,1629225490.386658
162,895,818,1629225490.3937695
163,900,817,1629225490.402975
164,873,816,1629225490.410863
165,891,818,1629225490.4225802
166,898,818,1629225490.4305713
167,894,818,1629225490.4395392
168,894,817,1629225490.451686
169,894,817,1629225490.4603264
170,895,818,1629225490.4679995
171,896,805,1629225490.4767323
172,894,788,1629225490.4888914
173,894,813,1629225490.4972076
174,895,820,1629225490.5051758
175,894,817,1629225490.5173287
176,895,817,1629225490.525869
177,893,817,1629225490.5328836
178,895,817,1629225490.5421696
179,893,817,1629225490.5545611
180,890,817,1629225490.5627933
181,890,817,1629225490.5697799
182,895,818,1629225490.5827425
183,894,816,1629225490.5912974
184,894,817,1629225490.5991507
185,894,817,1629225490.6077137
186,894,816,1629225490.6199384
187,902,815,1629225490.6281312
188,891,815,1629225490.6364539
189,889,817,1629225490.6485171
190,895,817,1629225490.6559074
191,894,817,1629225490.6648915
192,895,816,1629225490.6725988
193,895,817,1629225490.6846664
194,895,817,1629225490.6926475
195,895,817,1629225490.7013986
196,894,809,1629225490.7133665
197,894,818,1629225490.7222514
198,895,817,1629225490.7304559
199,895,817,1629225490.7385645
200,895,817,1629225490.7504945
201,894,817,1629225490.7591565
202,895,818,1629225490.7673883
203,898,819,1629225490.7793853
204,900,828,1629225490.787544
205,895,816,1629225490.796157
206,895,814,1629225490.8044693
207,895,818,1629225490.8164508
