,pres_0,pres_1,time
0,922,902,1629213854
1,929,901,1629213854
2,928,902,1629213854
3,929,903,1629213854
4,928,902,1629213854
5,929,898,1629213854
6,928,904,1629213854
7,928,904,1629213854
8,926,904,1629213854
9,929,904,1629213854
10,929,904,1629213854
11,928,905,1629213854
12,929,904,1629213854
13,929,901,1629213854
14,922,902,1629213854
15,929,901,1629213854
16,928,902,1629213854
17,929,903,1629213854
18,928,902,1629213854
19,929,898,1629213854
20,928,904,1629213854
21,928,904,1629213854
22,926,904,1629213854
23,929,904,1629213854
24,929,904,1629213854
25,928,905,1629213854
26,929,913,1629213856
27,968,913,1629213856
28,968,915,1629213856
29,968,913,1629213856
30,968,902,1629213856
31,973,913,1629213856
32,968,912,1629213856
33,968,912,1629213856
34,968,912,1629213856
35,968,913,1629213856
36,972,913,1629213856
37,967,915,1629213856
38,968,913,1629213856
39,968,916,1629213856
40,968,913,1629213856
41,968,913,1629213856
42,968,913,1629213856
43,968,913,1629213856
44,967,912,1629213856
45,967,912,1629213856
46,966,914,1629213856
47,968,914,1629213856
48,969,914,1629213856
49,968,913,1629213856
50,968,913,1629213856
51,968,913,1629213856
52,968,913,1629213856
53,968,913,1629213856
54,970,912,1629213856
55,970,913,1629213856
56,968,913,1629213856
57,968,907,1629213856
58,967,913,1629213856
59,968,913,1629213856
60,968,912,1629213856
61,968,913,1629213856
62,968,914,1629213856
63,968,921,1629213856
64,970,913,1629213856
65,968,912,1629213856
66,968,913,1629213856
67,968,913,1629213856
68,968,913,1629213856
69,968,913,1629213856
70,967,913,1629213856
71,970,913,1629213856
72,968,914,1629213856
73,967,917,1629213856
74,968,913,1629213856
75,968,913,1629213856
76,968,914,1629213856
77,967,914,1629213856
78,967,913,1629213856
79,967,914,1629213856
80,966,914,1629213856
81,969,913,1629213856
82,968,913,1629213856
83,968,914,1629213856
84,967,914,1629213856
85,967,914,1629213856
86,968,909,1629213856
87,967,914,1629213856
88,967,914,1629213856
89,968,913,1629213856
90,967,913,1629213856
91,967,914,1629213856
92,968,914,1629213856
93,968,913,1629213856
94,968,914,1629213856
95,967,914,1629213856
96,966,914,1629213856
97,966,913,1629213856
98,968,919,1629213856
99,968,914,1629213856
100,967,913,1629213856
101,968,914,1629213856
102,968,915,1629213856
103,974,913,1629213856
104,968,909,1629213856
105,967,915,1629213856
106,967,914,1629213856
107,968,914,1629213856
108,968,913,1629213856
109,968,914,1629213856
110,967,913,1629213856
111,968,913,1629213856
112,968,915,1629213857
113,968,914,1629213857
114,968,913,1629213857
115,968,913,1629213857
116,968,913,1629213857
117,968,914,1629213857
118,968,913,1629213857
119,968,916,1629213857
120,967,913,1629213857
121,970,913,1629213857
122,968,913,1629213857
123,968,912,1629213857
124,968,912,1629213857
125,968,911,1629213857
126,968,910,1629213857
127,968,909,1629213857
128,979,907,1629213857
129,968,904,1629213857
130,968,900,1629213857
131,968,897,1629213857
132,968,893,1629213857
133,968,891,1629213857
134,968,899,1629213857
135,969,882,1629213857
136,968,913,1629213857
137,967,871,1629213857
138,968,861,1629213857
139,968,856,1629213857
140,968,844,1629213857
141,968,829,1629213857
142,968,809,1629213857
143,967,775,1629213857
144,969,727,1629213857
145,968,666,1629213857
146,969,650,1629213857
147,968,645,1629213857
148,968,609,1629213857
149,968,609,1629213857
150,968,609,1629213857
