,pres_0,pres_1,time
0,955,603,1629214545
1,955,610,1629214545
2,874,601,1629214545
3,952,602,1629214545
4,951,605,1629214545
5,958,603,1629214545
6,756,602,1629214545
7,955,602,1629214545
8,955,602,1629214545
9,958,602,1629214545
10,978,922,1629214547
11,978,922,1629214547
12,979,923,1629214547
13,979,922,1629214547
14,979,922,1629214547
15,978,919,1629214547
16,978,922,1629214547
17,979,922,1629214547
18,978,922,1629214547
19,979,923,1629214547
20,979,923,1629214547
21,978,923,1629214547
22,977,923,1629214547
23,980,922,1629214547
24,979,923,1629214547
25,980,923,1629214547
26,979,924,1629214547
27,978,924,1629214547
28,979,924,1629214547
29,979,923,1629214547
30,978,928,1629214547
31,970,924,1629214547
32,978,924,1629214547
33,979,908,1629214547
34,979,924,1629214547
35,979,925,1629214547
36,979,924,1629214547
37,979,925,1629214547
38,978,925,1629214547
39,979,923,1629214547
40,979,925,1629214547
41,979,926,1629214547
42,980,925,1629214547
43,979,925,1629214547
44,980,925,1629214547
45,979,924,1629214547
46,979,917,1629214547
47,978,910,1629214547
48,978,936,1629214547
49,979,926,1629214547
50,979,925,1629214547
51,979,925,1629214547
52,980,924,1629214547
53,978,925,1629214547
54,979,925,1629214547
55,979,931,1629214547
56,979,925,1629214547
57,979,925,1629214547
58,978,926,1629214547
59,979,925,1629214547
60,979,926,1629214547
61,978,926,1629214547
62,979,933,1629214547
63,977,931,1629214547
64,978,925,1629214547
65,978,927,1629214547
66,978,925,1629214547
67,977,926,1629214547
68,979,926,1629214547
69,979,927,1629214547
70,979,926,1629214547
71,979,926,1629214547
72,979,928,1629214547
73,979,927,1629214547
74,979,926,1629214547
75,979,927,1629214547
76,980,927,1629214547
77,977,930,1629214547
78,978,927,1629214547
79,976,926,1629214547
80,978,926,1629214547
81,980,927,1629214547
82,978,927,1629214548
83,978,927,1629214548
84,979,927,1629214548
85,979,927,1629214548
86,983,927,1629214548
87,979,927,1629214548
88,978,907,1629214548
89,978,928,1629214548
90,977,927,1629214548
91,977,927,1629214548
92,979,927,1629214548
93,979,927,1629214548
94,978,927,1629214548
95,981,927,1629214548
96,978,911,1629214548
97,990,928,1629214548
98,979,927,1629214548
99,978,927,1629214548
100,979,927,1629214548
101,979,927,1629214548
102,978,928,1629214548
103,977,929,1629214548
104,979,927,1629214548
105,979,957,1629214548
106,979,934,1629214548
107,979,928,1629214548
108,978,928,1629214548
109,979,928,1629214548
110,978,928,1629214548
111,980,935,1629214548
112,975,931,1629214548
113,982,929,1629214548
114,979,928,1629214548
115,979,927,1629214548
116,979,928,1629214548
117,979,928,1629214548
118,979,928,1629214548
119,979,927,1629214548
120,979,929,1629214548
121,978,929,1629214548
122,977,928,1629214548
123,978,928,1629214548
124,979,928,1629214548
125,979,928,1629214548
126,979,928,1629214548
127,978,932,1629214548
128,979,926,1629214548
129,977,928,1629214548
130,976,928,1629214548
131,979,928,1629214548
132,979,928,1629214548
133,979,929,1629214548
134,979,930,1629214548
135,979,929,1629214548
136,977,928,1629214548
137,977,929,1629214548
138,978,928,1629214548
139,979,929,1629214548
140,978,929,1629214548
141,982,929,1629214548
142,979,928,1629214548
143,978,929,1629214548
144,977,926,1629214548
145,971,929,1629214548
146,970,929,1629214548
147,979,921,1629214548
148,978,929,1629214548
149,979,929,1629214548
150,978,929,1629214548
151,978,930,1629214548
152,979,929,1629214548
153,979,929,1629214548
154,979,928,1629214548
155,978,929,1629214548
156,978,929,1629214548
157,979,929,1629214548
158,979,928,1629214548
159,978,927,1629214548
160,979,910,1629214548
161,980,929,1629214548
162,979,933,1629214548
163,980,930,1629214548
164,979,929,1629214548
165,979,929,1629214548
166,978,929,1629214548
167,979,924,1629214548
168,980,929,1629214548
169,978,927,1629214548
170,983,929,1629214548
171,978,929,1629214548
172,979,929,1629214548
173,979,926,1629214548
174,979,929,1629214548
175,979,929,1629214548
176,979,934,1629214548
177,979,933,1629214548
178,979,927,1629214548
179,979,930,1629214548
180,979,929,1629214548
181,979,929,1629214548
182,979,929,1629214548
183,979,927,1629214548
184,980,922,1629214548
185,979,929,1629214548
186,980,929,1629214548
187,980,929,1629214548
188,979,930,1629214548
189,979,929,1629214548
190,980,929,1629214549
191,980,943,1629214549
192,979,930,1629214549
193,979,930,1629214549
194,981,929,1629214549
195,979,930,1629214549
196,979,930,1629214549
197,979,929,1629214549
198,979,930,1629214549
199,979,929,1629214549
200,980,929,1629214549
201,981,929,1629214549
202,979,931,1629214549
203,980,929,1629214549
204,979,929,1629214549
205,979,930,1629214549
206,979,930,1629214549
207,980,929,1629214549
208,980,933,1629214549
209,979,928,1629214549
210,980,928,1629214549
211,980,929,1629214549
212,980,929,1629214549
213,979,930,1629214549
214,980,929,1629214549
215,979,930,1629214549
216,979,929,1629214549
217,979,929,1629214549
218,981,928,1629214549
219,979,930,1629214549
220,978,930,1629214549
221,979,929,1629214549
222,978,930,1629214549
223,978,930,1629214549
224,981,935,1629214549
225,978,928,1629214549
226,979,931,1629214549
227,979,930,1629214549
228,979,930,1629214549
229,979,930,1629214549
230,979,930,1629214549
231,979,929,1629214549
232,979,929,1629214549
233,980,931,1629214549
234,980,930,1629214549
235,979,929,1629214549
236,979,935,1629214549
237,979,930,1629214549
238,979,930,1629214549
239,979,930,1629214549
240,980,929,1629214549
241,979,931,1629214549
242,978,929,1629214549
243,980,930,1629214549
244,978,930,1629214549
245,979,930,1629214549
246,979,930,1629214549
247,981,930,1629214549
248,979,931,1629214549
249,980,930,1629214549
250,978,926,1629214549
251,979,929,1629214549
252,980,930,1629214549
253,979,930,1629214549
254,979,930,1629214549
255,979,928,1629214549
256,978,930,1629214549
257,979,931,1629214549
258,979,929,1629214549
259,979,930,1629214549
260,980,930,1629214549
261,979,930,1629214549
262,980,930,1629214549
263,979,930,1629214549
264,979,930,1629214549
265,980,928,1629214549
266,977,930,1629214549
267,981,925,1629214549
268,978,930,1629214549
269,979,930,1629214549
270,978,930,1629214549
271,979,931,1629214549
272,979,930,1629214549
273,978,930,1629214549
274,979,931,1629214549
275,979,931,1629214549
276,978,914,1629214549
277,978,930,1629214549
278,979,930,1629214549
279,979,931,1629214549
280,979,930,1629214549
281,977,927,1629214549
282,978,930,1629214549
283,979,931,1629214549
284,978,930,1629214549
285,979,930,1629214549
286,979,931,1629214549
287,979,930,1629214549
288,979,929,1629214549
289,982,931,1629214549
290,990,934,1629214549
291,978,931,1629214549
292,980,931,1629214549
293,979,930,1629214549
294,980,931,1629214549
295,980,930,1629214550
296,979,931,1629214550
297,982,930,1629214550
298,980,931,1629214550
299,979,928,1629214550
300,980,931,1629214550
301,979,929,1629214550
302,980,930,1629214550
303,979,930,1629214550
304,979,931,1629214550
305,968,931,1629214550
306,979,947,1629214550
307,977,931,1629214550
308,980,931,1629214550
309,979,930,1629214550
310,980,930,1629214550
311,980,930,1629214550
312,980,931,1629214550
313,979,956,1629214550
314,977,931,1629214550
315,979,930,1629214550
316,968,931,1629214550
317,980,930,1629214550
318,980,930,1629214550
319,979,931,1629214550
320,979,931,1629214550
321,978,930,1629214550
322,979,930,1629214550
323,977,931,1629214550
324,979,928,1629214550
325,979,931,1629214550
326,980,930,1629214550
327,979,931,1629214550
328,977,929,1629214550
329,979,925,1629214550
330,977,928,1629214550
331,976,927,1629214550
332,980,928,1629214550
333,979,928,1629214550
334,979,925,1629214550
335,979,925,1629214550
336,978,922,1629214550
337,979,923,1629214550
338,970,920,1629214550
339,979,918,1629214550
340,977,915,1629214550
341,980,911,1629214550
342,979,907,1629214550
343,979,896,1629214550
344,979,884,1629214550
345,985,873,1629214550
346,980,851,1629214550
347,979,810,1629214550
348,986,781,1629214550
349,978,750,1629214550
350,979,709,1629214550
351,979,686,1629214550
352,979,654,1629214550
353,981,632,1629214550
354,979,621,1629214550
355,979,627,1629214550
356,984,627,1629214550
357,979,622,1629214550
358,979,624,1629214550
359,978,630,1629214550
360,979,628,1629214550
361,979,627,1629214550
362,982,630,1629214550
363,980,621,1629214550
364,988,628,1629214550
365,979,640,1629214550
366,979,624,1629214550
367,979,626,1629214550
368,979,628,1629214550
369,979,626,1629214550
370,979,631,1629214550
371,980,632,1629214550
372,979,635,1629214550
373,979,634,1629214550
374,979,630,1629214550
375,979,635,1629214550
376,980,637,1629214550
377,979,636,1629214550
378,979,638,1629214550
379,989,634,1629214550
380,980,640,1629214550
381,978,636,1629214550
382,979,633,1629214550
383,979,633,1629214550
384,979,631,1629214550
385,981,629,1629214550
386,980,627,1629214550
387,980,629,1629214550
388,979,630,1629214550
389,979,627,1629214550
390,979,629,1629214550
391,980,629,1629214550
392,980,631,1629214550
393,979,618,1629214550
394,979,632,1629214550
395,977,629,1629214550
396,980,637,1629214550
397,979,562,1629214550
398,980,628,1629214550
399,978,631,1629214550
400,979,633,1629214550
401,979,636,1629214550
402,979,633,1629214550
403,980,633,1629214551
404,974,633,1629214551
405,975,626,1629214551
406,979,628,1629214551
407,978,618,1629214551
408,979,630,1629214551
409,979,629,1629214551
410,978,629,1629214551
411,970,609,1629214551
412,976,635,1629214551
413,973,630,1629214551
414,976,633,1629214551
415,971,631,1629214551
416,954,632,1629214551
417,967,631,1629214551
418,967,635,1629214551
419,969,635,1629214551
420,960,633,1629214551
421,877,612,1629214551
422,857,634,1629214551
423,841,634,1629214551
424,809,633,1629214551
425,763,633,1629214551
426,707,632,1629214551
427,682,632,1629214551
428,958,631,1629214551
429,686,629,1629214551
430,678,632,1629214551
431,683,631,1629214551
432,677,631,1629214551
433,680,632,1629214551
434,673,632,1629214551
435,679,624,1629214551
436,669,632,1629214551
437,657,634,1629214551
438,656,632,1629214551
439,665,629,1629214551
440,657,634,1629214551
441,660,633,1629214551
442,655,651,1629214551
443,663,636,1629214551
444,640,633,1629214551
445,658,634,1629214551
446,657,633,1629214551
447,661,636,1629214551
448,666,637,1629214551
449,670,636,1629214551
450,668,634,1629214551
451,659,634,1629214551
452,666,608,1629214551
453,600,635,1629214551
454,666,634,1629214551
455,663,619,1629214551
456,662,634,1629214551
457,664,632,1629214551
458,666,643,1629214551
459,656,628,1629214551
460,655,627,1629214551
461,656,629,1629214551
462,707,628,1629214551
463,652,627,1629214551
464,657,626,1629214551
465,659,626,1629214551
466,659,627,1629214551
467,651,626,1629214551
468,654,626,1629214551
469,651,618,1629214551
470,650,625,1629214551
471,653,625,1629214551
472,655,624,1629214551
473,657,624,1629214551
474,656,625,1629214551
475,652,633,1629214551
476,694,628,1629214551
477,656,624,1629214551
478,653,632,1629214551
479,657,623,1629214551
480,652,624,1629214551
481,655,623,1629214551
482,657,625,1629214551
