,pres_0,pres_1,time
78,870,644,1629234150.3721814
79,870,643,1629234150.3721814
80,871,644,1629234150.388224
81,871,642,1629234150.388224
82,871,642,1629234150.403807
83,851,643,1629234150.4217625
84,866,645,1629234150.4300709
85,870,642,1629234150.4305105
86,870,640,1629234150.4479086
87,870,642,1629234150.4479086
88,870,642,1629234150.4635656
89,869,644,1629234150.4792404
90,870,643,1629234150.4792404
91,870,648,1629234150.494781
92,871,652,1629234150.494781
93,872,644,1629234150.5108776
94,871,645,1629234150.5108776
95,871,645,1629234150.5263863
96,871,643,1629234150.5419624
97,870,645,1629234150.5481477
98,861,644,1629234150.5481477
99,874,643,1629234150.5637743
100,867,644,1629234150.5797832
101,870,642,1629234150.5797832
102,870,645,1629234150.5953376
103,870,645,1629234150.5953376
104,871,645,1629234150.610637
105,871,645,1629234150.626674
106,871,646,1629234150.6316874
107,882,645,1629234150.6316874
108,871,647,1629234150.6483614
109,871,647,1629234150.6483614
110,871,647,1629234150.664006
111,870,647,1629234150.6796103
112,871,647,1629234150.6796103
113,871,648,1629234150.6955986
114,870,669,1629234150.7123163
115,870,647,1629234150.7123163
116,869,656,1629234150.7279856
117,870,648,1629234150.7279856
118,870,645,1629234150.748327
119,870,645,1629234150.748327
120,870,645,1629234150.7643673
121,870,645,1629234150.7643673
122,870,639,1629234150.779917
123,871,647,1629234150.779917
124,873,648,1629234150.7955747
125,871,659,1629234150.8109906
126,871,648,1629234150.8109906
127,871,649,1629234150.8267963
128,871,648,1629234150.8422616
129,871,650,1629234150.848444
130,871,648,1629234150.848444
131,870,647,1629234150.8640687
132,870,649,1629234150.8796897
133,866,630,1629234150.8796897
134,870,648,1629234150.8954928
135,870,648,1629234150.8954928
136,871,649,1629234150.9113185
137,871,649,1629234150.9113185
138,871,638,1629234150.9268486
139,871,648,1629234150.9421747
140,871,649,1629234150.948682
141,872,650,1629234150.948682
142,871,648,1629234150.9646058
143,870,650,1629234150.9800422
144,871,647,1629234150.9800422
145,870,645,1629234150.995932
146,870,648,1629234151.0115187
