,pres_0,pres_1,time
0,914,861,1629220887.8832448
1,914,861,1629220887.8952103
2,914,860,1629220887.903191
3,914,861,1629220887.9082267
4,915,862,1629220887.9182758
5,914,861,1629220887.9182758
6,915,861,1629220887.9339485
7,914,862,1629220887.9339485
8,915,861,1629220887.9495645
9,914,861,1629220887.9651866
10,913,861,1629220887.9651866
11,915,862,1629220887.980766
12,914,862,1629220887.9964182
13,914,861,1629220887.9964182
14,914,861,1629220888.0120249
15,915,862,1629220888.01853
16,915,858,1629220888.034199
17,914,861,1629220888.034199
18,914,862,1629220888.049795
19,914,860,1629220888.049795
20,914,861,1629220888.065416
21,914,861,1629220888.065416
22,914,862,1629220888.081059
23,919,844,1629220888.0966616
24,916,867,1629220888.0966616
25,914,861,1629220888.11229
26,914,862,1629220888.128991
27,913,862,1629220888.1310797
28,914,861,1629220888.1412716
29,914,875,1629220888.1514966
30,914,861,1629220888.1616468
31,914,862,1629220888.1718118
32,914,861,1629220888.1819437
33,913,886,1629220888.192153
34,915,861,1629220888.2002537
35,914,862,1629220888.2103984
36,914,860,1629220888.220667
37,914,861,1629220888.2309434
38,914,862,1629220888.2309434
39,913,862,1629220888.2468517
40,913,860,1629220888.2468517
41,913,861,1629220888.26219
42,914,861,1629220888.26219
43,914,861,1629220888.2778268
44,914,860,1629220888.293446
45,914,860,1629220888.293446
46,914,859,1629220888.3095543
47,910,856,1629220888.3251288
48,914,857,1629220888.3314865
49,916,858,1629220888.3314865
50,914,855,1629220888.3491457
51,914,857,1629220888.3491457
52,914,856,1629220888.364793
53,914,855,1629220888.364793
54,914,858,1629220888.3804147
55,914,852,1629220888.3960361
56,914,850,1629220888.3960361
57,915,846,1629220888.4116957
58,914,846,1629220888.427555
59,915,849,1629220888.4318557
60,914,840,1629220888.4318557
61,915,835,1629220888.4477646
62,915,813,1629220888.4634135
63,914,820,1629220888.4634135
64,911,819,1629220888.4788976
65,914,814,1629220888.4788976
66,913,808,1629220888.4943457
67,915,805,1629220888.5104463
68,914,804,1629220888.5104463
69,914,801,1629220888.5260198
70,915,824,1629220888.5320625
71,914,801,1629220888.547718
72,915,799,1629220888.547718
73,915,801,1629220888.5633094
74,914,801,1629220888.5633094
75,914,801,1629220888.578962
76,914,801,1629220888.59457
77,914,801,1629220888.59457
78,913,800,1629220888.6101725
79,914,801,1629220888.6101725
80,918,800,1629220888.6323454
81,915,800,1629220888.6323454
82,914,801,1629220888.6482556
83,914,802,1629220888.6482556
84,913,802,1629220888.663947
85,914,803,1629220888.6792908
86,913,803,1629220888.6792908
87,914,804,1629220888.6948342
88,913,804,1629220888.6948342
89,914,802,1629220888.71095
90,913,804,1629220888.7265275
91,914,804,1629220888.7328718
92,914,804,1629220888.745735
93,914,805,1629220888.7553146
94,914,805,1629220888.7553146
95,903,804,1629220888.7709434
96,912,806,1629220888.7709434
97,915,804,1629220888.7866158
98,914,808,1629220888.7866158
99,914,804,1629220888.802548
100,914,804,1629220888.8178046
101,914,803,1629220888.8178046
102,913,804,1629220888.8332598
103,914,803,1629220888.8493521
104,914,805,1629220888.8493521
105,914,803,1629220888.8649304
106,914,804,1629220888.8649304
107,915,806,1629220888.880491
108,913,803,1629220888.880491
109,914,803,1629220888.895912
110,913,803,1629220888.911371
111,913,820,1629220888.911371
112,914,814,1629220888.927002
113,912,802,1629220888.9338863
114,910,803,1629220888.9498177
115,909,802,1629220888.9498177
116,909,802,1629220888.965143
117,909,801,1629220888.9811957
118,907,802,1629220888.9811957
119,906,802,1629220888.9964015
120,901,802,1629220888.9964015
121,903,795,1629220889.012002
122,900,800,1629220889.012002
123,895,802,1629220889.0338292
124,887,802,1629220889.0338292
125,882,802,1629220889.04969
126,882,802,1629220889.04969
127,872,803,1629220889.0653348
128,862,829,1629220889.080981
129,831,800,1629220889.080981
130,799,801,1629220889.096597
131,777,800,1629220889.111939
132,726,801,1629220889.111939
133,714,802,1629220889.127932
134,782,801,1629220889.1342618
135,780,801,1629220889.1342618
136,783,801,1629220889.1498876
137,772,801,1629220889.1656973
138,785,801,1629220889.1656973
139,782,801,1629220889.1815388
140,782,801,1629220889.1815388
141,786,801,1629220889.1970856
