,pres_0,pres_1,time
185,479,561,1629218056.9649289
186,480,553,1629218056.9805977
187,480,565,1629218056.9805977
188,486,544,1629218056.995887
189,480,563,1629218057.011509
190,479,560,1629218057.0183852
191,480,542,1629218057.0183852
192,480,561,1629218057.0343626
193,479,553,1629218057.04993
194,480,558,1629218057.04993
195,482,553,1629218057.06528
196,481,546,1629218057.081283
197,481,544,1629218057.081283
198,479,542,1629218057.0969143
199,480,573,1629218057.0969143
200,482,561,1629218057.1186907
201,479,526,1629218057.1186907
202,480,538,1629218057.1348264
203,480,540,1629218057.1348264
204,480,568,1629218057.150385
205,484,534,1629218057.150385
206,480,535,1629218057.165963
207,470,540,1629218057.1815376
208,466,541,1629218057.1815376
209,479,543,1629218057.1971297
210,480,546,1629218057.21245
211,468,548,1629218057.21939
212,481,543,1629218057.21939
213,477,541,1629218057.2354088
214,478,539,1629218057.2354088
215,479,538,1629218057.2509806
216,480,531,1629218057.266258
217,481,537,1629218057.266258
218,470,537,1629218057.2823286
219,480,537,1629218057.2823286
220,480,533,1629218057.297891
221,480,534,1629218057.313451
222,479,534,1629218057.3194618
223,483,543,1629218057.3356214
224,477,540,1629218057.3356214
225,480,541,1629218057.351168
226,480,537,1629218057.351168
227,479,533,1629218057.3667474
228,479,536,1629218057.3667474
229,479,533,1629218057.3822892
230,465,536,1629218057.3979225
231,478,536,1629218057.3979225
232,480,533,1629218057.413285
233,480,541,1629218057.4197922
234,479,536,1629218057.4357889
235,479,540,1629218057.4357889
236,478,533,1629218057.4513717
237,478,535,1629218057.4667168
238,480,532,1629218057.4667168
239,477,528,1629218057.4827876
240,478,528,1629218057.4827876
241,479,528,1629218057.4983058
242,479,530,1629218057.4983058
243,480,534,1629218057.5138485
244,479,537,1629218057.5198576
245,475,537,1629218057.5359702
246,479,525,1629218057.5359702
247,474,530,1629218057.5515351
248,533,533,1629218057.5671194
249,476,528,1629218057.5671194
250,475,534,1629218057.5826685
251,475,534,1629218057.5826685
252,475,534,1629218057.5979683
253,471,535,1629218057.613982
254,471,534,1629218057.6199994
255,470,530,1629218057.6199994
256,469,560,1629218057.6359794
257,473,525,1629218057.6359794
258,466,530,1629218057.6512535
259,462,527,1629218057.6673565
260,458,535,1629218057.6673565
261,447,528,1629218057.6829603
262,409,528,1629218057.698552
263,372,511,1629218057.698552
264,179,493,1629218057.7141027
265,31,527,1629218057.720122
266,109,523,1629218057.735782
267,224,529,1629218057.7447584
268,232,531,1629218057.7527378
269,265,531,1629218057.7607174
270,273,532,1629218057.773532
271,259,530,1629218057.7815661
272,240,532,1629218057.7897906
273,234,533,1629218057.801972
274,217,555,1629218057.809907
275,259,533,1629218057.8178852
276,263,535,1629218057.8268616
277,276,538,1629218057.8388288
278,276,538,1629218057.8468077
279,279,537,1629218057.8547866
280,254,536,1629218057.8667538
281,268,543,1629218057.869989
282,191,540,1629218057.869989
283,247,539,1629218057.8856125
284,245,537,1629218057.901234
285,245,534,1629218057.901234
286,230,533,1629218057.9208653
287,251,571,1629218057.9208653
288,250,538,1629218057.9365022
289,179,538,1629218057.9365022
290,277,534,1629218057.9521472
291,240,536,1629218057.9677684
292,255,535,1629218057.9677684
293,250,536,1629218057.9833908
294,252,536,1629218057.9833908
295,241,539,1629218057.9989905
296,256,535,1629218058.014602
297,281,538,1629218058.0211112
298,254,535,1629218058.0211112
299,255,518,1629218058.0367386
300,250,528,1629218058.0367386
301,248,528,1629218058.052361
302,246,527,1629218058.0679822
303,247,524,1629218058.0679822
304,244,525,1629218058.0836031
305,242,521,1629218058.0992246
306,252,525,1629218058.0992246
307,251,526,1629218058.1148438
308,251,527,1629218058.1213493
309,253,527,1629218058.136974
310,251,528,1629218058.136974
311,263,527,1629218058.1526017
312,258,527,1629218058.1526017
313,236,527,1629218058.168217
314,268,550,1629218058.168217
315,256,527,1629218058.1838384
316,259,526,1629218058.1994734
